;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;NU_CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;CO_TIPO_POPULACAO;CO_TIPO_CARGO;CO_CRITERIO_ELEGIBILIDADE;ID_SERVIDOR_MATRICULA;ID_SERVIDOR_CPF;ID_SERVIDOR_PIS_PASEP;CO_SEXO_SERVIDOR;CO_EST_CIVIL_SERVIDOR;DT_NASC_SERVIDOR;CO_SITUACAO_FUNCIONAL;CO_TIPO_VINCULO;DT_ING_SERV_PUB;DT_ING_ENTE;DT_ING_CARREIRA;NO_CARREIRA;DT_ING_CARGO;NO_CARGO;VL_BASE_CALCULO;VL_REMUNERACAO;VL_CONTRIBUICAO;NU_TEMPO_RGPS;NU_TEMPO_RPPS_MUN;NU_TEMPO_RPPS_EST;NU_TEMPO_RPPS_FED;NU_DEPENDENTES;IN_ABONO_PERMANENCIA;IN_PREV_COMP;VL_TETO_ESPECIFICO
6291;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6292;6292;6292;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5563.24;5563.24;778.8536;0;0;0;0;1;2;2;29000
6292;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_6293;6293;6293;2;2;1984-12-10;1;1;2009-12-04;2009-12-04;2009-12-04;Demais Servidores;2009-12-04;Demais Servidores;6554.71;6554.71;917.6594000000001;0;0;0;0;1;2;2;29000
6293;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6294;6294;6294;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;7529.21;7529.21;992.2108000000002;0;0;0;0;1;2;2;29000
6294;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6295;6295;6295;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6827.27;6827.27;955.8178000000001;0;0;0;0;1;2;2;29000
6295;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6296;6296;6296;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Professor;2019-12-02;Professor;3289.51;3289.51;460.5314000000001;0;0;0;0;1;2;2;29000
6296;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6297;6297;6297;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;1714.68;1714.68;240.05520000000004;0;0;0;0;1;2;2;29000
6297;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6298;6298;6298;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6298;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6299;6299;6299;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;7370.24;7370.24;992.2108000000002;0;0;0;0;1;2;2;29000
6299;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_6300;6300;6300;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;5613.81;5613.81;785.9334000000001;0;0;0;0;1;2;2;29000
6300;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6301;6301;6301;2;2;2001-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3351.02;3351.02;469.1428;0;0;0;0;1;2;2;29000
6301;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6302;6302;6302;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;3256.22;3256.22;455.87080000000003;0;0;0;0;1;2;2;29000
6302;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_6303;6303;6303;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;5814.46;5814.46;814.0244000000001;0;0;0;0;1;2;2;29000
6303;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6304;6304;6304;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;3229.14;3229.14;452.0796;0;0;0;0;1;2;2;29000
6304;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6305;6305;6305;2;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6029.67;6029.67;844.1538;0;0;0;0;1;2;2;29000
6305;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_6306;6306;6306;2;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;1767.08;1767.08;247.39120000000003;0;0;0;0;1;2;2;29000
6306;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6307;6307;6307;1;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4217.05;4217.05;590.3870000000001;0;0;0;0;1;2;2;29000
6307;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6308;6308;6308;1;2;1985-12-10;1;1;2010-12-04;2010-12-04;2010-12-04;Professor;2010-12-04;Professor;5260.26;5260.26;736.4364;0;0;0;0;1;2;2;29000
6308;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6309;6309;6309;2;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1439.89;1439.89;201.58460000000002;0;0;0;0;1;2;2;29000
6309;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6310;6310;6310;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;2988.61;2988.61;418.40540000000004;0;0;0;0;1;2;2;29000
6310;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6311;6311;6311;1;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Professor;2020-12-01;Professor;6293.35;6293.35;881.0690000000002;0;0;0;0;2;2;2;29000
6311;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6312;6312;6312;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;2846.67;2846.67;398.53380000000004;0;0;0;0;1;2;2;29000
6312;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6313;6313;6313;1;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4845.48;4845.48;678.3672;0;0;0;0;1;2;2;29000
6313;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6314;6314;6314;1;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4975.89;4975.89;696.6246000000001;0;0;0;0;1;2;2;29000
6314;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6315;6315;6315;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;5098.74;5098.74;713.8236;0;0;0;0;1;2;2;29000
6315;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6316;6316;6316;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;1138.98;1138.98;159.45720000000003;0;0;0;0;1;2;2;29000
6316;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6317;6317;6317;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;8348.18;8348.18;992.2108000000002;0;0;0;0;1;2;2;29000
6317;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6318;6318;6318;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;11838.28;11838.28;992.2108000000002;0;0;0;0;1;2;2;29000
6318;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6319;6319;6319;2;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;9221.69;9221.69;992.2108000000002;0;0;0;0;1;2;2;29000
6319;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6320;6320;6320;1;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1479.06;1479.06;207.06840000000003;0;0;0;0;1;2;2;29000
6320;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6321;6321;6321;1;2;2003-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6321;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6322;6322;6322;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6322;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6323;6323;6323;2;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;2992.86;2992.86;419.00040000000007;0;0;0;0;1;2;2;29000
6323;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6324;6324;6324;2;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;3145.1;3145.1;440.314;0;0;0;0;1;2;2;29000
6324;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6325;6325;6325;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;1622.17;1622.17;227.10380000000004;0;0;0;0;1;2;2;29000
6325;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6326;6326;6326;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6326;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6327;6327;6327;1;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;2644.87;2644.87;370.28180000000003;0;0;0;0;1;2;2;29000
6327;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_6328;6328;6328;1;2;2001-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;7321.01;7321.01;992.2108000000002;0;0;0;0;1;2;2;29000
6328;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6329;6329;6329;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;9295.3;9295.3;992.2108000000002;0;0;0;0;1;2;2;29000
6329;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6330;6330;6330;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;4043.16;4043.16;566.0424;0;0;0;0;1;2;2;29000
6330;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6331;6331;6331;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;6210.31;6210.31;869.4434000000001;0;0;0;0;1;2;2;29000
6331;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6332;6332;6332;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;6646.46;6646.46;930.5044000000001;0;0;0;0;1;2;2;29000
6332;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6333;6333;6333;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;5828.41;5828.41;815.9774000000001;0;0;0;0;1;2;2;29000
6333;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6334;6334;6334;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;2719.88;2719.88;380.7832000000001;0;0;0;0;1;2;2;29000
6334;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6335;6335;6335;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Professor;2020-12-01;Professor;5338.99;5338.99;747.4586;0;0;0;0;1;2;2;29000
6335;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6336;6336;6336;2;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Professor;2013-12-03;Professor;5704.82;5704.82;798.6748;0;0;0;0;1;2;2;29000
6336;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_6337;6337;6337;2;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3892.05;3892.05;544.8870000000001;0;0;0;0;1;2;2;29000
6337;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6338;6338;6338;1;2;2003-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3706.55;3706.55;518.917;0;0;0;0;1;2;2;29000
6338;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6339;6339;6339;1;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1567.94;1567.94;219.51160000000002;0;0;0;0;1;2;2;29000
6339;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6340;6340;6340;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Professor;2014-12-03;Professor;9234.22;9234.22;992.2108000000002;0;0;0;0;1;2;2;29000
6340;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6341;6341;6341;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;9373.11;9373.11;992.2108000000002;0;0;0;0;2;2;2;29000
6341;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6342;6342;6342;1;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6158.35;6158.35;862.1690000000001;0;0;0;0;1;2;2;29000
6342;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6343;6343;6343;1;2;2001-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;8143.7;8143.7;992.2108000000002;0;0;0;0;1;2;2;29000
6343;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6344;6344;6344;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Professor;2020-12-01;Professor;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6344;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_6345;6345;6345;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;5860.41;5860.41;820.4574;0;0;0;0;1;2;2;29000
6345;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6346;6346;6346;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;9728.35;9728.35;992.2108000000002;0;0;0;0;1;2;2;29000
6346;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6347;6347;6347;1;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4105.51;4105.51;574.7714000000001;0;0;0;0;1;2;2;29000
6347;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6348;6348;6348;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;5328.75;5328.75;746.0250000000001;0;0;0;0;1;2;2;29000
6348;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6349;6349;6349;2;2;2003-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Professor;2020-12-01;Professor;6451.59;6451.59;903.2226;0;0;0;0;1;2;2;29000
6349;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6350;6350;6350;2;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;11395.86;11395.86;992.2108000000002;0;0;0;0;1;2;2;29000
6350;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6351;6351;6351;1;2;1979-12-12;1;1;2004-12-05;2004-12-05;2004-12-05;Demais Servidores;2004-12-05;Demais Servidores;3394.24;3394.24;475.1936;0;0;0;0;1;2;2;29000
6351;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6352;6352;6352;1;2;2003-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;4314.33;4314.33;604.0062;0;0;0;0;1;2;2;29000
6352;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6353;6353;6353;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;1216.9;1216.9;170.36600000000004;0;0;0;0;1;2;2;29000
6353;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6354;6354;6354;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;3026.74;3026.74;423.7436;0;0;0;0;1;2;2;29000
6354;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6355;6355;6355;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;5579.14;5579.14;781.0796000000001;0;0;0;0;1;2;2;29000
6355;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6356;6356;6356;2;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6356;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6357;6357;6357;2;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6357;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6358;6358;6358;1;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;6511.4;6511.4;911.596;0;0;0;0;1;2;2;29000
6358;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6359;6359;6359;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;2987.99;2987.99;418.3186;0;0;0;0;1;2;2;29000
6359;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6360;6360;6360;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;7645.76;7645.76;992.2108000000002;0;0;0;0;1;2;2;29000
6360;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6361;6361;6361;1;2;1983-12-11;1;1;2008-12-04;2008-12-04;2008-12-04;Demais Servidores;2008-12-04;Demais Servidores;9379.4;9379.4;992.2108000000002;0;0;0;0;1;2;2;29000
6361;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6362;6362;6362;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;4262.38;4262.38;596.7332000000001;0;0;0;0;1;2;2;29000
6362;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6363;6363;6363;2;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;4716.44;4716.44;660.3016;0;0;0;0;1;2;2;29000
6363;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6364;6364;6364;1;2;1982-12-11;1;1;2007-12-05;2007-12-05;2007-12-05;Demais Servidores;2007-12-05;Demais Servidores;7057.83;7057.83;988.0962000000001;0;0;0;0;1;2;2;29000
6364;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6365;6365;6365;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;10598.72;10598.72;992.2108000000002;0;0;0;0;1;2;2;29000
6365;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6366;6366;6366;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;4813.76;4813.76;673.9264000000001;0;0;0;0;1;2;2;29000
6366;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6367;6367;6367;2;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;1247.6;1247.6;174.66400000000002;0;0;0;0;1;2;2;29000
6367;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6368;6368;6368;2;2;1983-12-11;1;1;2008-12-04;2008-12-04;2008-12-04;Demais Servidores;2008-12-04;Demais Servidores;2133.37;2133.37;298.6718;0;0;0;0;1;2;2;29000
6368;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6369;6369;6369;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;2272.17;2272.17;318.10380000000004;0;0;0;0;1;2;2;29000
6369;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6370;6370;6370;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;6035.03;6035.03;844.9042000000001;0;0;0;0;1;2;2;29000
6370;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6371;6371;6371;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Professor;2019-12-02;Professor;5686.99;5686.99;796.1786000000001;0;0;0;0;1;2;2;29000
6371;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6372;6372;6372;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;5526.97;5526.97;773.7758000000001;0;0;0;0;1;2;2;29000
6372;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6373;6373;6373;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
6373;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6374;6374;6374;1;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;5849.1;5849.1;818.8740000000001;0;0;0;0;1;2;2;29000
6374;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_6375;6375;6375;1;2;1978-12-12;1;1;2003-12-06;2003-12-06;2003-12-06;Professor;2003-12-06;Professor;2954.52;2954.52;413.63280000000003;0;0;0;0;1;2;2;29000
6375;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6376;6376;6376;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;3777.35;3777.35;528.8290000000001;0;0;0;0;1;2;2;29000
6376;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6377;6377;6377;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;6439.04;6439.04;901.4656000000001;0;0;0;0;1;2;2;29000
6377;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_6378;6378;6378;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;2618.89;2618.89;366.6446;0;0;0;0;1;2;2;29000
