;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;CO_TIPO_POPULACAO;CO_TIPO_CARGO;CO_TIPO_APOSENTADORIA;ID_APOSENTADO_MATRICULA;ID_APOSENTADO_CPF;ID_APOSENT_PIS_PASEP;CO_SEXO_APOSENTADO;CO_EST_CIVIL_APOSENTADO;DT_NASC_APOSENTADO;DT_ING_SERV_PUB;DT_ING_ENTE;DT_INICIO_APOSENTADORIA;VL_APOSENTADORIA;VL_CONTRIBUICAO;VL_COMPENS_PREVID;IN_PARID_SERV;CO_CONDICAO_APOSENTADO;NU_DEPENDENTES;NU_TEMPO_RPPS_MUN;NU_TEMPO_RPPS_EST;NU_TEMPO_RPPS_FED;IN_PREV_COMP;VL_TETO_ESPECIFICO
5076;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5077;11758;5077;2;2;1941-12-21;1966-12-15;1966-12-15;1991-12-09;8699.44;0.0;0;1;1;1;0;0;0;2;29000
5077;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5078;11759;5078;1;2;1948-12-19;1973-12-13;1973-12-13;1998-12-07;11009.61;0.0;0;1;1;1;0;0;0;2;29000
5078;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5079;11760;5079;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;7974.95;0.0;0;1;1;1;0;0;0;2;29000
5079;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5080;11761;5080;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;8254.38;0.0;0;1;1;1;0;0;0;2;29000
5080;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5081;11762;5081;2;2;1942-12-21;1967-12-15;1967-12-15;1992-12-08;10762.78;0.0;0;1;1;1;0;0;0;2;29000
5081;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5082;11763;5082;2;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;8928.47;0.0;0;1;1;1;0;0;0;2;29000
5082;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5083;11764;5083;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;12085.56;0.0;0;1;1;1;0;0;0;2;29000
5083;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5084;11765;5084;2;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;12031.36;0.0;0;1;1;1;0;0;0;2;29000
5084;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5085;11766;5085;2;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;13096.17;0.0;0;1;1;1;0;0;0;2;29000
5085;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5086;11767;5086;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;13890.33;0.0;0;1;1;1;0;0;0;2;29000
5086;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5087;11768;5087;2;2;1943-12-21;1968-12-14;1968-12-14;1993-12-08;12134.31;0.0;0;1;1;1;0;0;0;2;29000
5087;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5088;11769;5088;1;2;1947-12-20;1972-12-13;1972-12-13;1997-12-07;9050.7;0.0;0;2;1;1;0;0;0;2;29000
5088;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5089;11770;5089;1;2;1964-12-15;1989-12-09;1989-12-09;2014-12-03;11131.64;0.0;0;1;1;1;0;0;0;2;29000
5089;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5090;11771;5090;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;11302.06;0.0;0;1;1;1;0;0;0;2;29000
5090;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5091;11772;5091;1;2;1964-12-15;1989-12-09;1989-12-09;2014-12-03;12841.97;0.0;0;1;1;1;0;0;0;2;29000
5091;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5092;11773;5092;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;10338.25;0.0;0;1;1;1;0;0;0;2;29000
5092;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5093;11774;5093;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;12719.97;0.0;0;1;1;1;0;0;0;2;29000
5093;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5094;11775;5094;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;7151.51;0.0;0;1;1;1;0;0;0;2;29000
5094;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5095;11776;5095;1;2;1930-12-24;1955-12-18;1955-12-18;1980-12-11;5532.97;0.0;0;1;1;1;0;0;0;2;29000
5095;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5096;11777;5096;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;8329.68;0.0;0;1;1;1;0;0;0;2;29000
5096;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5097;11778;5097;2;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;4886.29;0.0;0;1;1;1;0;0;0;2;29000
5097;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5098;11779;5098;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;11968.67;0.0;0;1;1;1;0;0;0;2;29000
5098;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5099;11780;5099;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;7103.46;0.0;0;1;1;1;0;0;0;2;29000
5099;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5100;11781;5100;1;2;1947-12-20;1972-12-13;1972-12-13;1997-12-07;7248.47;0.0;0;1;1;1;0;0;0;2;29000
5100;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5101;11782;5101;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;12660.45;0.0;0;2;1;1;0;0;0;2;29000
5101;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5102;11783;5102;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;6053.65;0.0;0;2;1;1;0;0;0;2;29000
5102;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5103;11784;5103;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;11878.42;0.0;0;1;1;1;0;0;0;2;29000
5103;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5104;11785;5104;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;5718.65;0.0;0;2;1;1;0;0;0;2;29000
5104;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5105;11786;5105;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;7485.71;0.0;0;1;1;1;0;0;0;2;29000
5105;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5106;11787;5106;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;11448.75;0.0;0;1;1;1;0;0;0;2;29000
5106;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5107;11788;5107;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;10623.45;0.0;0;1;1;1;0;0;0;2;29000
5107;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5108;11789;5108;2;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;16036.62;0.0;0;1;1;1;0;0;0;2;29000
5108;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5109;11790;5109;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;7006.22;0.0;0;2;1;1;0;0;0;2;29000
5109;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5110;11791;5110;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;4322.54;0.0;0;1;1;1;0;0;0;2;29000
5110;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5111;11792;5111;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;13830.72;0.0;0;1;1;1;0;0;0;2;29000
5111;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5112;11793;5112;2;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;9901.95;0.0;0;1;1;1;0;0;0;2;29000
5112;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5113;11794;5113;2;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;5027.1;0.0;0;1;1;1;0;0;0;2;29000
5113;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5114;11795;5114;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;18307.08;0.0;0;1;1;1;0;0;0;2;29000
5114;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5115;11796;5115;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;8792.55;0.0;0;2;1;1;0;0;0;2;29000
5115;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5116;11797;5116;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;8942.68;0.0;0;1;1;1;0;0;0;2;29000
5116;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5117;11798;5117;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;5366.69;0.0;0;1;1;1;0;0;0;2;29000
5117;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5118;11799;5118;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;12291.36;0.0;0;1;1;1;0;0;0;2;29000
5118;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5119;11800;5119;1;2;1947-12-20;1972-12-13;1972-12-13;1997-12-07;14875.88;0.0;0;1;1;1;0;0;0;2;29000
5119;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5120;11801;5120;2;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;10865.22;0.0;0;1;1;1;0;0;0;2;29000
5120;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5121;11802;5121;1;2;1947-12-20;1972-12-13;1972-12-13;1997-12-07;12527.18;0.0;0;1;1;1;0;0;0;2;29000
5121;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5122;11803;5122;1;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;5586.75;0.0;0;1;1;1;0;0;0;2;29000
5122;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5123;11804;5123;2;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;13647.56;0.0;0;1;1;1;0;0;0;2;29000
5123;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5124;11805;5124;2;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;8905.46;0.0;0;2;1;1;0;0;0;2;29000
5124;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5125;11806;5125;1;2;1952-12-18;1977-12-12;1977-12-12;2002-12-06;5281.28;0.0;0;1;1;1;0;0;0;2;29000
5125;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5126;11807;5126;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;12920.73;0.0;0;2;1;1;0;0;0;2;29000
5126;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5127;11808;5127;2;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;12346.07;0.0;0;1;1;1;0;0;0;2;29000
5127;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5128;11809;5128;2;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;12798.69;0.0;0;1;1;1;0;0;0;2;29000
5128;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5129;11810;5129;1;2;1943-12-21;1968-12-14;1968-12-14;1993-12-08;9248.07;0.0;0;1;1;1;0;0;0;2;29000
5129;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5130;11811;5130;1;2;1955-12-18;1980-12-11;1980-12-11;2005-12-05;6826.72;0.0;0;2;1;1;0;0;0;2;29000
5130;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5131;11812;5131;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;10382.97;0.0;0;1;1;1;0;0;0;2;29000
5131;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5132;11813;5132;2;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;8112.98;0.0;0;1;1;1;0;0;0;2;29000
5132;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5133;11814;5133;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;7394.39;0.0;0;1;1;1;0;0;0;2;29000
5133;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5134;11815;5134;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;11253.77;0.0;0;1;1;1;0;0;0;2;29000
5134;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5135;11816;5135;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;11636.21;0.0;0;1;1;1;0;0;0;2;29000
5135;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5136;11817;5136;1;2;1947-12-20;1972-12-13;1972-12-13;1997-12-07;14095.58;0.0;0;1;1;1;0;0;0;2;29000
5136;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5137;11818;5137;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;16344.41;0.0;0;1;1;1;0;0;0;2;29000
5137;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5138;11819;5138;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;6974.43;0.0;0;1;1;1;0;0;0;2;29000
5138;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5139;11820;5139;2;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;11365.28;0.0;0;1;1;1;0;0;0;2;29000
5139;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5140;11821;5140;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;12103.63;0.0;0;2;1;1;0;0;0;2;29000
5140;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5141;11822;5141;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;9567.98;0.0;0;1;1;1;0;0;0;2;29000
5141;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5142;11823;5142;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;9706.46;0.0;0;2;1;1;0;0;0;2;29000
5142;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5143;11824;5143;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;9616.74;0.0;0;2;1;1;0;0;0;2;29000
5143;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5144;11825;5144;1;2;1950-12-19;1975-12-13;1975-12-13;2000-12-06;8580.77;0.0;0;2;1;2;0;0;0;2;29000
5144;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5145;11826;5145;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;5119.9;0.0;0;2;1;1;0;0;0;2;29000
5145;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5146;11827;5146;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;7243.08;0.0;0;1;1;1;0;0;0;2;29000
5146;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5147;11828;5147;1;2;1947-12-20;1972-12-13;1972-12-13;1997-12-07;6930.37;0.0;0;1;1;1;0;0;0;2;29000
5147;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5148;11829;5148;1;2;1949-12-19;1974-12-13;1974-12-13;1999-12-07;4059.01;0.0;0;1;1;1;0;0;0;2;29000
5148;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5149;11830;5149;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;14723.68;0.0;0;1;1;1;0;0;0;2;29000
5149;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5150;11831;5150;2;2;1953-12-18;1978-12-12;1978-12-12;2003-12-06;9095.67;0.0;0;1;1;1;0;0;0;2;29000
5150;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5151;11832;5151;1;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;5909.17;0.0;0;1;1;1;0;0;0;2;29000
5151;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5152;11833;5152;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;11427.39;0.0;0;1;1;1;0;0;0;2;29000
5152;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5153;11834;5153;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;13072.33;0.0;0;1;1;1;0;0;0;2;29000
5153;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5154;11835;5154;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;10435.36;0.0;0;1;1;1;0;0;0;2;29000
5154;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5155;11836;5155;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;5260.08;0.0;0;1;1;1;0;0;0;2;29000
5155;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5156;11837;5156;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;14222.7;0.0;0;1;1;1;0;0;0;2;29000
5156;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5157;11838;5157;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;11653.15;0.0;0;1;1;1;0;0;0;2;29000
5157;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5158;11839;5158;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;10297.73;0.0;0;2;1;1;0;0;0;2;29000
5158;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5159;11840;5159;1;2;1956-12-17;1981-12-11;1981-12-11;2006-12-05;10279.02;0.0;0;1;1;1;0;0;0;2;29000
5159;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5160;11841;5160;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;12035.51;0.0;0;1;1;2;0;0;0;2;29000
5160;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5161;11842;5161;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;11353.97;0.0;0;1;1;1;0;0;0;2;29000
5161;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5162;11843;5162;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;13413.34;0.0;0;1;1;1;0;0;0;2;29000
5162;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5163;11844;5163;1;2;1946-12-20;1971-12-14;1971-12-14;1996-12-07;12914.9;0.0;0;1;1;1;0;0;0;2;29000
5163;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5164;11845;5164;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;10415.97;0.0;0;2;1;1;0;0;0;2;29000
5164;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5165;11846;5165;1;2;1964-12-15;1989-12-09;1989-12-09;2014-12-03;9003.67;0.0;0;1;1;2;0;0;0;2;29000
5165;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5166;11847;5166;2;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;10428.7;0.0;0;1;1;1;0;0;0;2;29000
5166;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5167;11848;5167;1;2;1948-12-19;1973-12-13;1973-12-13;1998-12-07;11395.99;0.0;0;1;1;1;0;0;0;2;29000
5167;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5168;11849;5168;1;2;1963-12-16;1988-12-09;1988-12-09;2013-12-03;7253.66;0.0;0;1;1;1;0;0;0;2;29000
5168;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5169;11850;5169;1;2;1962-12-16;1987-12-10;1987-12-10;2012-12-03;13595.41;0.0;0;1;1;1;0;0;0;2;29000
5169;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5170;11851;5170;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;8650.96;0.0;0;2;1;1;0;0;0;2;29000
5170;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5171;11852;5171;1;2;1959-12-17;1984-12-10;1984-12-10;2009-12-04;8884.45;0.0;0;2;1;1;0;0;0;2;29000
5171;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5172;11853;5172;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;7893.59;0.0;0;2;1;1;0;0;0;2;29000
5172;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5173;11854;5173;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;6629.12;0.0;0;1;1;1;0;0;0;2;29000
5173;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5174;11855;5174;1;2;1943-12-21;1968-12-14;1968-12-14;1993-12-08;10420.52;0.0;0;2;1;1;0;0;0;2;29000
5174;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5175;11856;5175;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;6862.83;0.0;0;1;1;1;0;0;0;2;29000
5175;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;2;5;aposentados_5176;11857;5176;1;2;1958-12-17;1983-12-11;1983-12-11;2008-12-04;10480.96;0.0;0;1;1;1;0;0;0;2;29000
5176;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5177;11858;5177;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;15000.72;0.0;0;1;1;1;0;0;0;2;29000
5177;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5178;11859;5178;2;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;11611.87;0.0;0;2;1;1;0;0;0;2;29000
5178;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5179;11860;5179;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;11793.44;0.0;0;1;1;1;0;0;0;2;29000
5179;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5180;11861;5180;1;2;1951-12-19;1976-12-12;1976-12-12;2001-12-06;9567.23;0.0;0;1;1;2;0;0;0;2;29000
5180;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5181;11862;5181;1;2;1966-12-15;1991-12-09;1991-12-09;2016-12-02;8876.99;0.0;0;1;1;1;0;0;0;2;29000
5181;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5182;11863;5182;1;2;1957-12-17;1982-12-11;1982-12-11;2007-12-05;7515.25;0.0;0;1;1;1;0;0;0;2;29000
5182;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5183;11864;5183;1;2;1960-12-16;1985-12-10;1985-12-10;2010-12-04;7755.91;0.0;0;1;1;1;0;0;0;2;29000
5183;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5184;11865;5184;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;12422.81;0.0;0;1;1;1;0;0;0;2;29000
5184;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5185;11866;5185;2;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;9785.41;0.0;0;1;1;2;0;0;0;2;29000
5185;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;2;aposentados_5186;11867;5186;1;2;1954-12-18;1979-12-12;1979-12-12;2004-12-05;3165.5;0.0;0;1;1;1;0;0;0;2;29000
5186;2021;12;2306504;Itapiúna;Ceará;1;1;3333333;Instituto;1;1;4;7;1;aposentados_5187;11868;5187;1;2;1961-12-16;1986-12-10;1986-12-10;2011-12-04;7540.07;0.0;0;2;1;1;0;0;0;2;29000
